Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
119858,B0009YUEG2,A1V15VGA21VPEN,TK,0,0,4,1325721600,works for our two cats,"we have two cats and they share a litter box that we've been filling with Feline Pine for about a year. I only gave it four stars because it's a bit pricey in my opinion, but otherwise we like it a lot.",2
119844,B0009YUEG2,A2DPH4BOYX2JD4,M.,0,0,2,1344038400,Wanted it to work but had to switch ...,"I LIKE HOW IT SMELLS AND I CAN DEAL WITH THE WAY IT CLUMPS (OR DOESN'T) BECAUSE I CHANGE MY CAT LITTER OFTEN NO MATTER WHAT I USE. I HAD TO SWITCH FROM CLAY BECAUSE MY ANEMIC FIV+ CAT WAS EATING THE LITTER. I TRIED THE WHEAT BUT COULDN'T GET PAST THE THOUGHT OF ATTRACTING OTHER THINGS THAT LIKE TO EAT WHEAT. MY PROBLEM WITH FELINE PINE IS THAT MY CAT STOPPED USING THE CAT BOX WHICH HE HAS NEVER DONE BEFORE. I THINK HE DOESN'T LIKE TO ""DIG"" IN IT OR IT JUST DOESN'T ""COVER"" THE SAME WHEN HE DOES. I WILL CONTINUE MY SEARCH FOR THE RIGHT LITTER FOR MY FURRY BUDDY.",0
119860,B0009YUEG2,A86BC3J6G60UC,caseyfoofoo,0,0,5,1323734400,the only litter worth using,This litter doesn't track all over the house the way gravel does. It expands as it is used. They favor it over other litters. It is worth passing up other litters and looking for this one.,2
119895,B0009YUEG2,A3C045LEQ2MKCG,Worldwide Available,2,4,1,1300233600,Cats won't use it,"The pellets in this kitty litter are larger than the usual ""sand"" texture our cats are used to.  So they refuse to use it.",0
119830,B0009YUEG2,AXFVUA5Z0WXK3,Frau Miau,1,1,5,1301529600,The best so far,"Nothing's perfect, especially kitty litter.  We've tried many different kinds including World's Best (which smelled really horrible), Sweatscoop, and pea pod varieties.  Thankfully, our two cats are rather flexible and adapted very quickly to the Feline Pine pellets after we tried the scoopable version first and decided it tracked just as bad as the others (one of our main contentions with litter, the other being smell upon urination).  These pellets really absorbs urine oder, but you do need to scoop out the solid waste a little more frequently since they have difficulty burying it.  Tracking is very minimal.  The fact that no strip mining (like for clay litter) and no offensive perfumes means that it's a little more environmentally friendly than many commercial litters.  Biodegradability is also a bonus, though I can't speak for flushability since my apartment managers strictly forbid flushing litter of any kind.",2
119800,B0009YUEG2,A2CSC7926IDQOA,SKG,0,1,4,1293753600,On the Fence,"I don't quite know where I stand on Feline Pine. It's the litter my cat's breeder used, so as to not cause confusion I bought the same. It does keep the urine odor under control and there's no dust. But of course, it does nothing for fresh feces. It breaks down to sawdust fairly quickly; I scoop 2-3 times a day and change the litter every Monday and usually by Friday it is 80% sawdust. When it becomes more powdery, fresh feces is nearly undetectable, plus I use copious amounts of baking soda. I try to imagine whether clumping litter would be better to use, but I'm not sure yet. I don't believe there is any great litter out there.",2
119824,B0009YUEG2,A1DXFHNWO4GJUW,Amazonaholic,1,1,4,1335398400,Depends on the cat,"I love this litter, in theory-- it is dust free, keeps the smell to a minimum, and is natural.  And, this litter was EXCELLENT for my old girl who urinated a lot.  The litter is fantastic at trapping the ammonia smell that I hate so much, and it slowly broke down as she continued to use it..  But, my younger kitty wanted NOTHING to do with this litter, no matter how slowly I tried to transition her over.  I'm not sure if she doesn't like the texture on her feet (I probably wouldn't either) or the fact that it's harder to dig in because the pellets are a different shape/heavier, or what.  But, I'd recommend giving it a try to see if you have any luck with your cats.  The health benefits, and how cost effective it is, are worth giving it a shot.  (As an aside, I would not consider this in any way a ""clumping"" litter like the product description says...)",2
119853,B0009YUEG2,A3MKJKF7PI1TNC,A. Mazon,0,0,1,1329609600,My cats won't use it.,"They may dislike the feel of the pellets. Also, they do manage to track the stuff, dirty, around their litter pans. Not something I will inflict on them again.",0
119814,B0009YUEG2,A2F09EWKV3MTO2,StillWaters,4,4,5,1303430400,This is all I ever use anymore,"I love this litter because...<br />1. It completely eliminates urine odor. It doesn't smell like a litter box typically does (like clay, urine and feces). Feces do smell right after your cat uses the box, but this goes away. The idea that a cat litter is going to eliminate feces odor right when the cat goes doesn't make sense to me...it would have to be loaded with chemicals and perfumes, which I don't want. The odor goes away within a few minutes, and I just scoop out feces at the end of the day.<br />2. It is very inexpensive. You only fill the box a small amount, unlike clay litters. I use it along with the Feline Pine Self cleaning litter box, and this is the best value. I only have to buy a new bag of litter once or twice a YEAR.<br />3. It does not track nearly as bad as clay or other fine grained litters<br />4. Biodegradable materials<br /><br />What would you rather have, a litter box with 3 or 4 inches of clay litter that starts smelling after only a couple of days and is disgusting and must be trashed by the end of the week, or an inch of Feline Pine, that does not smell and lasts for 2 weeks before needing to be changed? I almost want to laugh when I go to people's houses and I see their disgusting clay litter boxes, or see people buying clay litter at the store. Don't they know there's a way that is not only better for the environment, but doesn't smell and is a better value?<br /><br />I would also like to note that my cat is one of those picky sensitive cats that will not use litters with a lot of perfume or with a texture she doesn't like. I purchased the generic pine pellets at the pet store once and she flat out refused to use them, but she ok with the Feline Pine pellets.<br /><br />To those who are saying FP is a ""poor value"" because you can buy horse pellets at the store and they are the same, first of all I have my doubts that they are exactly the same and break down the same. I also don't understand why it is even an issue, considering that FP is cheaper than clay cat litters and works better. Personally I like shopping for cat litter and knowing that I am supporting a good environmentally friendly company, rather than a company that makes clay litter loaded with perfumes and chemicals.<br /><br />Note about the price: I don't recommend buying it here on Amazon. At most stores you can get a 20 lb bag for only $10, I have even seen them on sale for $8. I would never pay what Amazon is asking here.",2
119810,B0009YUEG2,A1J9OLOS0PCSEV,E. Perry,13,15,5,1139011200,My cat likes Feline Pine,Since I found Felline Pine I would not use anything else.<br /><br />It has a pleasant odor & is easy to take care of as needed.,2
119819,B0009YUEG2,A2FKX47C7NGRMW,Crystal,2,2,2,1310256000,My Cat Hates It.,"I was shopping at my local Kroger and saw this on clearance for 2 dollars, I always wanted to try feline pine so I figured I'd give it a go. I poured the litter and was very pleased with the smell, my apartment smelled like the mountains :D. My cat is 14 weeks old and completely litter trained and has never had an accident... until we tried this stuff. She wouldn't even go in the litter box and stood on top of her litter box staring at me like I was crazy. I woke up this morning, walked to the bathroom to find to my surprise a huge turd on top of the toilet seat... Needless to say we won't be using this stuff anymore.",0
119835,B0009YUEG2,A5V7HO15N33UF,HB,1,1,5,1288396800,"Great stuff, no ""cat smell""!","I have one indoor cat and have been using this product for at least 4 years now.<br /><br />At one point, I found myself living in a small dorm-style room (7'x 15'?) with my trooper of a kitty. Needless to say, things were cramped, and my cat was sadly confined to just this small room. Having a litter box 3' from your bed requires the absolute BEST in odor control.<br /><br />I tried EVERYTHING. Clay, crystals, clay WITH crystals, etc.. And came upon Feline Pine. I was very eager to try it since it's natural. Well, I've never gone back to any other brand! (And we aren't even living in that tiny room anymore..)<br /><br />Cons:<br />1) Poop smell. This is NOT neutralized very effectively by the pine pellets. If your cat buries his/her business, you are in slightly better luck. My cat often doesn't, which I've found generally happens when I've just put fresh pellets in. However, for myself the poop smell is a blessing in disguise. It keeps me up on the chore of the litter box, which was easily forgotten the time I tried out one of those ""private room"" litter boxes (out of sight, out of mind - I promptly forgot all about taking care of things until my lovely kitty decided to remind me by moving her ""operations"" to the living room floor.. My fault).<br /><br />2) Pellets are too easy to scoop up when removing poop. Using a conventional scooper, I often lose a couple of pellets down the toilet when scooping. I believe Feline Pine sells a scoop made specially for their pellets though - something to try (I haven't).<br /><br />3) Pine dust tracking. Like any litter, the pine dust tracks out and my bathroom floor needs sweeping every other day or so. It doesn't seem to track much more than other litter types, however.<br /><br />Pros:<br />1) NO cat urine smell. I couldn't believe it! So long as you replace the pine pellets once they are all saturated, there is NO smell. With one indoor cat, I find that I need to completely replace the 1-2"" of litter once a week.<br /><br />2) No scooping out urine clumps. Damp sawdust needn't be removed - just stirred around so it can air dry (and no biggie, since it doesn't smell!)<br /><br />3) Natural. My cat used to sneeze and cough from clay litters, and the crystal litters reek of chemicals. Not to mention chemical fragrances. Cats lick themselves to bathe - would you rather your cat licks off chemicals, or pine dust?<br /><br />4) Poop smell. Yeah - for me, this is actually a pro. See above.<br /><br />Bottom line: Try it out. Like I said, I've never gone back. And once my friend gets through his drunken impulse-buy of 12 cases of crystal litter, I have a feeling he's going to be trying out Feline Pine too.",2
119864,B0009YUEG2,ATBP24KUHBV1D,nicoteena,0,0,4,1321056000,Not for multi-cat households,"My husband and I have been using this cat litter since we adopted our female cat 2.5 years ago. We love the litter for her. It's eco-friendly, safe for all of us, and she is fine with it. It's also flushable, but since we are on the coast, we do not flush (toxoplasmosis, which is harmful to the human fetus, is also harmful to sea life). We have the 2-layer litter boxes specifically for Feline Pine Original, so cleaning up was easy.<br /><br />Over time, we adopted two boy cats. When we had only our girl and one boy, the litter was fine, but now that we have adopted a third cat, the litter is no longer acceptable, despite cleaning twice per day. It does well with the urine smell - until you clean the box - but doesn't cover up the fecal smell even if it's been buried all day. Coming home to a poop-smelling house is not pleasant and is totally embarrassing if we're with guests. Additionally, when cleaning out the urine-soaked sawdust, I feel like I'm going to pass out from the strong ammonia smell. This smell can be noxious for the cats if you have an enclosed litter box where the fumes get trapped. We also have serious fly issues from the litter garbage (we know it's because of this litter since we tried a different litter and didn't have flies).<br /><br />I would definitely continue using this litter if it still worked for us, but it sadly doesn't.",2
119803,B0009YUEG2,A3H8C05RQPRPVT,"Love shopping  Amazon ""Happy Kindler""",0,3,2,1289433600,Won't buy again,"Initially, I was so pleased to find this litter. Finally - a lightweight box to carry up the stairs. I'm recovering from back surgery so thought this litter would solve the carrying problem. I changed out litter yesterday and my two cats used it last night with no problem. I came home from work today and more than half of the contents of the box was on the floor. What a mess! I know this litter is lightweight, but this is ridiculous. I'm going back to Arm & Hammer Essentials Natural Clumping Cat Litter (not found on Amazon). I wasn't crazy about the fragrance, but it too is lightweight and sure worked better than this Feline Pine.",0
119832,B0009YUEG2,A2Y33ZYFQ6KZLI,C,1,1,5,1297814400,Perfect for our cat,"We are very happy with Feline Pine. I don't know what kind of litter the Humane Society  uses, but our adopted kitten (aprox 6 mos old) used it from the first day we brought her home. I have a strong aversion to cat box smell in any house and don't like keeping a litter box, but with a new kitten who's not allowed outside, it is necessary. This litter is not only non-toxic for cats and humans, it neutralizes odor and can be composted under trees and shrubs when it is used up. We use the litter according to directions - covering the bottom of the box with one inch of litter, scoop poop as soon as we discover it (usually 2x/day), and only need to change the box once every 7-10 days when all of the pine pellets have turned to pee-soaked sawdust. With the Amazon subscription to have a 20lb bag delivered every 2 months, it is perfect litter solution for our home. I have already recommended it to every friend with felines.",2
119877,B0009YUEG2,A1MHHCC1KT077F,Judith A. Davis,0,0,5,1290470400,feline pine...the best!,"What I love about this litter:  (Actually, I have never ""loved"" a litter before.)  Easy to use.  No odor if cleaned regularly (daily, of course)  Very economical!  Easy to use and discard.  Very little ""tracking"".  Compostable.  We have a special compost pile for kitty litter...is used only on decorative plants.  Has a great pine scent.  The cats took to it easily. (Initially, I added small amounts to the top of the clay litter to let them get used to it.)  And now I can buy it here and have it delivered to my door.  How great is that??",2
119878,B0009YUEG2,A1C4WVLEDP9ONM,Proud mommy,0,0,5,1289865600,Best out there,"I have tried all litters and I love this one, I have two cats.  I was concerned when we had a crawling baby that the chemicals would be tracked through the house (wood floors) and I do not like the thought of my kitties licking their paws after having them in clay or clumping litters.  I like that I do not have to worry if a pellet gets put in the toliet either!<br /><br />The odor control is amazing.  Some dust does track, but just shake teh pan side to side to get teh sawdust to go to teh bottom.  I also use to line my bird cage.<br /><br />The points on the packets is great too, after 4 large bags, you get $5 back by check!<br /><br />Def recommend it",2
119797,B0009YUEG2,AF6L6FFPMZ0WW,Moxie,0,1,5,1300233600,Great litter!,"I have 2 cats and we use this litter. This is a wallet friendly option to traditional litters and much better for them. Traditional litters, can cause health hazards to your feline friends so we chose this litter and have stuck with it ever since. It cuts out on odor and there is very little stray litter around the house (though, I admit, my kitties like to play with the pellets). Our pet resort even commented on what a great litter it was!",2
119821,B0009YUEG2,A1OMXVXXP07F05,"D. Couse ""darkman1969""",4,5,5,1303862400,The best of the best.,"I was extremely skeptical at first.  How could pellets do anything for cat litter?  I had come across this stuff at my local pet shop since they had a bag on sale, got out the iPhone and went straight for the Amazon app to check reviews.  I was utterly amazed at the positive reviews.  Almost to the point of not believing them there were so many.  We were clay clumping it for so long, I had no idea there were other options.  I was surprised by the reviews and went for it.  I will never.  I mean NEVER go back to clumping litter EVER.  That stuff is utterly disgusting once you've used this litter.<br /><br />There is zero and I mean zero urine smell.  Yes, their crap stinks, but the clumping litter didn't do wonders on that either.<br /><br />The only mistake I made with this litter was I thought I could make it work using my existing litter box.  You absolutely need a sifting one and after looking all over the net, it sounds like the best one is of course the one Feline Pine makes.  But after shipping, it was over $30.<br /><br />I thought I'd go it on my own and created one using an 11/64 drill bit (that is the perfect size that doesn't allow pellets to fall out).  Yes it took about 2 hours to drill and 2 battery charges and lord knows how many holes later, but in the end, it works and it works well.<br /><br />You can not go wrong with this purchase.  It is as simple as that.",2
119843,B0009YUEG2,AD8GV53IO2587,Steven L Hickcox,2,3,2,1309737600,Our kitten eats the pellets...,"We have a 9 week old kitten that we recently adopted from the local pound and she's been eating the pellets, which we think is causing her to have diarrhea.  We just discovered that she's been pooing under the coach as well.  Maybe Feline Pine is good for certain cats, but not this one.  Also doesn't seem to absorb the smell very well.<br /><br />.....<br /><br />UPDATE:  It turns out our kitten had coccidia, which was causing her diarrhea.  Perhaps she was eating the pellets because of condition - I'm not sure.  We stopped using the product in any case.",0
119857,B0009YUEG2,AHJFJDP6QWY7X,Cr4$h0v3r1d3,0,0,2,1326240000,do not buy,"this stuff sucks. let me explain it does clump nice and is easy to keep the litter box clean, but this stuff gets everywhere. It sticks to the cats feet then gets all over the floor and any furniture the cats may jump on its just a big mess. If your thinking about trying this don't, save yourself the mess and stick to scoop-able clay pellets/balls it actually stays in the litter box unlike this feline pine.",0
119816,B0009YUEG2,A121PYB9CVGNJ2,"SJ ""SJ""",3,3,5,1292457600,I'm converted,"I have been using clay litter for 20+ years. I just adopted a new cat and her two kittens after my final 15-year-old clay-using cat passed away. Grudgingly I bought a bag of pine litter on the adoption center's recommendation with the logic that it was what they were used to, and the kittens would not ingest clay scoopable this way. Sold, ok, I can transition them to clay, right?<br /><br />No thanks! I love these pellets. My cats don't track them out like some people's, though, and that helps. I feel like clay is MUCH messier. Here is the technique I've developed. One inch in the bottom of the pan (which scared me when the adoption lady told me that, it seemed like way too little!) and I scoop daily. First, scoop the poop out. Then I use a dust pan, like for sweeping the floor to move half the litter aside and sift the litter using a ""traditional"" clay litter scooper. The sawdust sifts into a pile, and I put the pellets in another pile. It doesn't take that long because there is only an inch of litter in. Then I scoop out the sawdust using the dust pan, which I only use for the litter box, and it goes into the compost. Sprinkle on fresh pellets and I am done.<br /><br />I should note that I use a very wide shallow pan (it was meant for an underbed storage drawer) since my previous elderly cat got so creaky she had trouble making it into a normal litter box. Works great for kittens/multicat for me.<br /><br />TL;DR:<br />Pros:<br />* Good smell, even after multiple cats pee on it<br />* Seems to handle even diarrhea ok (my cats are freshly vaccinated/wormed)<br />* COMPOSTABLE!!! I hated throwing out clay, now it goes in my city compost bin.<br /><br />Cons:<br />* Probably needs to be ""managed"" daily with multi-cats<br />* Pricier, though I seem to use less?",2
119828,B0009YUEG2,AP0N5WQ1ICBD4,Will D,1,1,3,1316044800,Incredible odor absorber- NOT a standalone litter,"Reading all the negative reviews I completely understand the issues they'd be talking about.  Then again it should be common sense looking at these that obviously it wouldn't clump.  These pellets are huge.  They're probably 3/4 an inch long and 1/4 in diameter.  Clay litter obviously is maybe 1/8 inch round, so it sticks to poop.  These are kind of glossy.<br /><br />So bottom line is if you use this as a litter by itself, you're kind of dumb for even trying to do that with pellets like that.<br /><br />However, if you mix it in with clay litter and baking soda, it absorbs odor like you wouldn't believe.  You can literally eat dinner right outside the litter box and won't smell a thing.<br /><br />Get the CLUMPING feline pine.  That clumps and absorbs moisture perfectly.  Also no odor.  That's five stars, this is three just because it eliminates odors.",1
119793,B0009YUEG2,A9TG1D8V9FUBE,Krazy Cat Lady,0,1,5,1311465600,Amazing Cat Litter,"I have been using Feline Pine Cat Litter for several months. I use it as an extender for my other cat litter. It is cost efficient and adds a wonderful fresh pine smell to the litter box.  It is easy to maintain the cleanliness of the litter box and helps keep it dry and inviting for your cats. I have 4 cats and they never had any problem adjusting to the addition of Feline Pine Litter to their box. Overall, this is an excellent product that I highly recommend for daily use. I purchase my bags through the monthly automatic delivery Amazon provides. It is such a pleasure not to have the worry about the availability at the local store and the convenience of having it delivered to my front door.",2
119841,B0009YUEG2,AS5MKKKC2B625,J. ROSS,2,3,1,1314057600,"for cat pee only!!!  can't scoop poop out, stinks!!!","This is a cruel joke for cats owners. 1. the pellets are too big for poop scoops, so you can't get the poop out without ""playing"" in the crap!  2. pellets are too big to smother the stink from poop, when your cat goes #2, YOU'LL KNOW! 3. older cat wouldn't use it. I bought this stuff at walmart last night, I come home to a house that smells like it's been painted with manure! I tryed to get the ONE pile of poop out and just smeared it all over the end of the scooper. on my way to the store for my ARM AND HAMMER SCOOPABLE right now.",0
119850,B0009YUEG2,ANONK2V8JK6Y3,Andrew Cheu,0,0,4,1332201600,Feline Pine - works well!,"Used all sorts of litter - clump, clay, beads, cornmeal - and found this one to be the best of the bunch. The smells are quite mitigated and you don't get new bugs as you could with the cornmeal-based ones. Clumping can lodge itself to the litter box and scrapping that can be a pain. This ships on a schedule for our two cats and with their old point system, got a free scoop. The cats come out with clean paws, unlike the clay-based litters - we'd find litter, literally, all over the house, on sofas and chairs, on the bed, wherever they roamed.<br /><br />One draw back though is how you want to deal with the broken down litter, since it becomes soft and builds up in the box. You can throw it all out but there's still a good mix of ""unused"" litter pellets. So with more effort, the larger scoop can haul out the solid waste and we use the usual litter scoop (smaller holes) and sift through, keeping the pellets. More work but makes it last longer, that's the only drawback but otherwise it works well keeping the odors out and not tracking it around the house.<br /><br />Used it for about 6 months now and happy with it and prefer not to change it.<br /><br /><a href=""http://www.amazon.com/gp/product/B0009YUEG2"">Feline Pine  Original Cat Litter, 20-Pound Bag</a>",2
119827,B0009YUEG2,A2XT7MEPM87XZG,"Pete ""pjacko""",1,1,1,1327881600,"bought by mistake, don't like this at all","i've been using feline pine clumping for years, and have been very happy with it. unfortunately i was looking for a prime subscription and all amazon offers is this version, which is awful. cats hardly even use it as they prefer the clumping version. maybe that's just what they're used to it. but i prefer the clumping too. this is difficult to clean, and when wet, turns into a mush that gets mixed in with rest of litter. so u need to scoop lot extra out with each cleaning. going straight back to clumping version",0
119823,B0009YUEG2,AF8SREA2XE7BJ,M. Karazim,4,5,4,1290988800,"Good, but........","In the search for a more natural and less waste-producing cat litter, I stumbled upon Feline Pine.  Since I could not find an official Feline Pine cat box to use with it, I decided to try the Tidy Cats Breeze litter box.  My cat seemed to like Feline Pine just fine, and the Breeze box seemed fine, too.  At first.<br /><br />As for the litter itself, the true subject of this review, I really like it.  I especially like that you can actually flush the cat poop down your toilet, since the pellets dissolve into sawdust when they are wet.  Although the pellets did seem to stick to the poop, it was still really easy to scoop out of the box and dispose of.  I didn't notice much tracking beyond a very close perimeter of the box, probably due more to her attempting to bury her waste than to the pellets sticking to her paws.  No tracking upstairs as with the old clumping clay litter, no ""litter box feet"" smell on the actual cat, and no more licking clay litter dust when she is grooming.  The odor of the box is not horrible, but it certainly doesn't mask the poop odor like clumping litter.  I didn't buy it for that purpose, and my box is in the basement, so no big deal.  The smell wasn't intolerable, just kind of funky.  Wet sawdust meets cat urine meets poop.  And, this litter is pretty reasonable and lasts quite a long time, in my opinion longer than a tub of clumping litter because you don't use as much in the box.  Ultimately, the litter is a great product if you have a proper box to use it with.<br /><br />Now, for the box.  I read many reviews where people mentioned using the Breeze box with Feline Pine.  And it does work.  Kind of.  The wet sawdust falls into the tray below and the tray can be emptied into the trash.  The solid waste stays on top.  Every time I scooped the poop I'd sift the box, bringing the dust down to the tray.  Then I would dump the tray and I was done.  Very simple.  The problem is that every once in awhile you really do need to clean the box.  I don't mean scoop, I mean clean, with actual soap and water.  The tray gets rather nasty with all that urine-soaked sawdust falling down there (sometimes I'd even have standing puddles of urine waiting when I pulled out the tray) and would benefit from a soap and water cleansing about once a month.  So begins the nightmare.  The box is hard to clean with this litter in it!  The pellets get stuck in the sifting grid, and I don't have a utility sink in my laundry room, so I hauled the box upstairs to the tub to try to ""rinse"" them out.  The pellets dissolve in water, right?  No, they don't dissolve!  They turn into sawdust!  Big mistake.  Don't be foolish like I was and try to put Feline Pine sawdust down your tub drain.  Duh!  It clogs the drain!  I ended up with a bunch of sawdust in my tub, which I then had to plunge out of the drain and scoop out with my hands.  Disgusting.  I should really have tried picking them out first and then washing the box.  Live and learn.  Either way, it is a huge pain to soap-and-water cleanse the box.<br /><br />I am deducting a star because Feline Pine makes a box specifically for this litter, but it's not available!  I guess you could use a regular box, but that seems an even worse option.  You'd have a ton of soggy sawdust sitting on the bottom, and the cat would end up digging in that.  Gross.<br /><br />Feline Pine, I need a decent box for this litter!",2
119804,B0009YUEG2,A2RMQVQOYVBAF0,Blake Holcombe,1,5,1,1299715200,This is NOT flushable!,"I don't know who's in charge of watching out for mislabeled products, but I was very annoyed after searching amazon for ""flushable cat litter"" and ordering the first thing on the list, just to find out it's not flushable. Not only is it not flushable, it's about the least flushable cat litter I've ever seen. My cats hate it, and refuse to use it. One of my cat is running around frantically crying because he doesn't know whats going on with his litter. Worst litter product I have ever seen. Do not buy.",0
119891,B0009YUEG2,A187L4OVFTSXV7,"K.C. ""K.C.""",1,2,5,1300665600,Easy and odor free,"this product works very well for me.  The cats got used to it in a few days.  Now their litter boxes don't smell bad. This litter is the only one I've ever found that really reduces odor. From reading other reviews it sounds like some people don't know how to use this.  the used litter needs to be sifted out, which is why the special box with the screen works well.  Then you can clean up the litter box every day or two.  You can also use a regular scoop to sift out the sawdust part (throw away) from the granules (keep) if you want.  I get this delivered regularly through Amazon.  No shipping cost, the price is as good or better than I can get it at the store and there is much less carrying.  Works well for me!",2
119822,B0009YUEG2,A3A2G9VQM83Y3P,chaga hunter,4,5,5,1299715200,"5 stars for feline pine, 1 star for amazon price fluctuations","Good litter, but one day this is 8.41 with subscribe and save and the next day it's 13.75. The 5 dollar fluctuation is too wide to use amazon as a reliable supplier. It's cheaper at the local grocery store (but of course not as convenient).",2
119855,B0009YUEG2,A3C7O6H6YY0MIQ,MacMaster,0,0,1,1328659200,Worst cat litter ever.,"Worst cat litter ever, I can't tell how bad I'm disappointed with this litter, poor cat pees and the litter turns into dust right away, then he does not wanna pee in the same box again until you change the whole litter, avoid this.",0
119795,B0009YUEG2,A1QUZADCQO84IC,S. Evans,0,1,5,1309046400,The only litter I use...,"and both of my cats give it a high five!  I love being a cat mom, but hated traditional cat litter... the smell, the mess, and the removal.  Frustrated and searching for a greener path, I discovered Feline Pine.  Now I have no problems with litter box odor and once the poop is flushed, the odor free dust is recycled outside. New to Feline Pine, my pound kitties had no problems adapting to the change (I think they were relieved).  My mother was so impressed that she started buying it and her Sammy loves it too.  I have tried ""copy cat"" brands, but Feline Pine is worth the extra cost.  To top it off, Amazon delivers the 20 lb bag right to my door.  How cool is that?",2
119831,B0009YUEG2,A2ZFSWDH95ZGAA,"Cooper ""jbotts""",1,1,3,1300752000,Not for my cats,"While I love the idea of using a renewable and natural product, particularly one that gets tossed every few days, the odor with this product is almost as bad as the odor it's supposed to suppress. My three cats wouldn't go near it. Perhaps the aroma wears off soon enough, just not soon enough for me. In addition, the pellets are quite large, not the fine, sand-like quality my cats are used to. I'm sure it works well for some felines, just not mine.",1
119854,B0009YUEG2,A2WBD6940K24ZV,Diana,0,0,3,1329436800,This was once an excellent product,"Looks like Feline Pine has changed their product to make a larger profit. They have taken the large pellets and made them into smaller bits. Now there is more sawdust tracking outside of the cat box, and you have to change the litter box more often. This is still a good product, but the larger pellets were excellent. ""New and Improved"" is really, new and you're screwed. It is a shame a company can take an excellent product and make it mediocre. I would have paid a higher price for the original.",1
105434,B001EQ4QJK,A1Y27QQ772FT0I,"Sohail Ahmed ""superso""",0,0,3,1348099200,Wasabi Soy Flavor is too salty!,"I got this wasabi soy flavor a few weeks ago. Tastes all right. But last week I got up out of bed and I was dizzy. I thought, ""hey that happens, no big deal..."" A few days ago I was running and I got really light headed. I thought, ""hey that happens, it's hot out..."" But yesterday I ate a few of these and I realized, ""hey these are really salty"" Now I don't know if all these things are related, but if there's one thing i'm sure of - it's that these are pretty salty.",1
105423,B001EQ4QJK,A34TOSW7YKS1DC,"RetroReader ""RetroReader""",1,1,5,1243555200,Blue Diamond Almonds,Both the Bold Jalapeno and the Wasabi Soy almonds have taste great and make a good snack or party treat.,2
105380,B001EQ4QJK,A11FGUW6UFYDNQ,queenie548,2,2,5,1329436800,delicious almonds!,these almonds are totally addictive!!!  and deeeelicious!<br />the best way to buy them that i've found is through this deal.  costs way more in stores.,2
105406,B001EQ4QJK,A1IVVJE88QA7JN,Micah,1,1,5,1331683200,Delicious but not very spicy,"Blue Diamond almonds are by far my favorite for flavor and texture. My only minimal complaint about these is that they are very minimally spicy. I was afraid to go for Habenero in case they were TOO spicy, but given that these are much more mild than Jalepenos I will go for Habanero next order.",2
105419,B001EQ4QJK,A2UCUVMLB69G15,"A. Hemphill ""music fan""",1,1,5,1283904000,Yummy!,"I don't need to say much more, these are good. Not really hot like you might assume given that it's jalapeno flavor. They just have a slight kick.",2
105417,B001EQ4QJK,A3E2RUEC5F2I7F,boyscouT,1,1,5,1290211200,Salt & Vinegar + Almonds = Heaven,"This wonderful combination of flavors proves to me that heaven truly exists. If you are a fan of Salt & Vinegar chips, you will LOVE these almonds! I've been through 2 cases of it and counting... shhhhhhhh!",2
105321,B001EQ4QJK,A32ZNRIVTSVPAC,K. Maddock,0,0,5,1299110400,I'm an addict!  Great for low carb,"These are the tastiest of all the Blue Diamond flavors out there, in my opinion!  Just the right combination of vinegar sourness and salty goodness.<br /><br />Plus they're a very healthy low-carb snack.  The tin is just the right size, and the lid keeps them fresh for a few weeks (not that they tend to last that long!)",2
